Gene,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
NDUFB4,0.0014810475,0.0019863162,0.0018808381,0.0020153653,0.0017857634,0.0016034908,0.0017512754,0.0020727431,0.0017850671,0.0016281035,0.0019281035,0.0014780066,0.002018859,0.001802896,0.0017252397,0.0017815772,0.0019807662,0.0015232768,0.0018571517,0.0016752817,0.0019405772,0.0019242072,0.0022225077,0.001581304,0.0015875278,0.0017724936,0.0021744794,0.0018609832,0.0020656846,0.0019642331,0.0021413453,0.0023991927,0.0022492271,0.0018236487,0.0023555225,0.0016683623,0.0019180787,0.0021019115,0.0018866819,0.00168117,0.0020414335,0.0017069166,0.0020440675,0.001885511,0.0018867252,0.001957025,0.0020575528,0.0018824799,0.001861189,0.0017429763,0.0024035804,0.0023131922,0.0018025195,0.002423747,0.0021809489,0.0024220697,0.001813797,0.0017937159,0.0015622374,0.0017639037,0.0017644775,0.0022101325,0.0018774779,0.0015668612,0.0016793832,0.0014905751,0.0015693228,0.0019723573,0.0018059748,0.0016577392,0.0022299448,0.002433957,0.0015701237,0.0018365274,0.0025126063,0.0019002086,0.0016521425,0.0020369724,0.0018820455,0.0025560325,0.002284362,0.0015755175,0.0022001746,0.0030097496,0.0026429931,0.002231968,0.00258216,0.0016635641,0.0019480721,0.002487325,0.0024822943,0.0025113295,0.0027627444,0.0020718065,0.002126382,0.0029211666,0.002085779,0.0019931456,0.0024737676,0.0020166268,0.002234718,0.001984389,0.0021329483,0.0019243889,0.0019715733,0.0024585412,0.0018648169,0.0024045159,0.0024474578,0.002795215,0.0023624427
NDUFC1,0.00167064,0.0014709864,0.0018059172,0.0019770986,0.0015963813,0.0014082509,0.0016484278,0.0022215745,0.0019434324,0.0013444494,0.0016806661,0.0015257144,0.0017784005,0.0015831774,0.0017544227,0.0022501852,0.0016055651,0.0012137207,0.0022123626,0.0016975396,0.0016935068,0.0018653589,0.002228779,0.0015191981,0.0015167008,0.0014298765,0.0024769348,0.0018659105,0.0019902936,0.0019998546,0.0020422372,0.0022807736,0.0018443143,0.0018764979,0.00212083,0.0018003251,0.002179102,0.0018434862,0.0017600921,0.0017565018,0.0019596373,0.001383028,0.0017168372,0.0019316969,0.0016196244,0.0020805118,0.0018084886,0.0018154039,0.002291343,0.0018781557,0.002522613,0.00216564,0.0019174471,0.001953897,0.0021290432,0.0020717366,0.0018189793,0.0021495102,0.0015437254,0.0021693772,0.0019310635,0.0021494632,0.0018401875,0.002100959,0.001965893,0.0018112743,0.0017918446,0.0017486514,0.0016472272,0.0017289943,0.0020328322,0.0025561876,0.0022221783,0.0020570692,0.002327413,0.002183512,0.0019044114,0.0020060434,0.0018522746,0.0026016145,0.0027763804,0.0018292726,0.0019927535,0.0027464011,0.0021443241,0.002334736,0.0023682867,0.0020242834,0.002321348,0.0026627334,0.0020528343,0.0028861228,0.0025495216,0.002363643,0.0021729448,0.0025442606,0.0021155877,0.002067917,0.0025239894,0.001919401,0.0024227914,0.0023884345,0.002603312,0.0020226373,0.001767714,0.002553712,0.002169309,0.0022502795,0.0025074135,0.0023172651,0.0022177938
NEB,0.0019608897,0.0019798316,0.0019812025,0.0016490197,0.001603045,0.0012366828,0.0022510542,0.0011517366,0.0023807513,0.004029743,0.0017822706,0.0021037795,0.0020710104,0.0017984699,0.0013081128,0.002062416,0.0026738995,0.0031666595,0.0016970579,0.001904907,0.0030229131,0.0024094488,0.0012976043,0.002065919,0.0018782193,0.0011976884,0.00090892165,0.0010441644,0.0016221284,0.001911957,0.0020485788,0.0012086383,0.001243344,0.0019374274,0.0022840798,0.0013222916,0.0022229867,0.0014720268,0.0059438213,0.0026789685,0.0014953497,0.0035768566,0.0017084982,0.0027690963,0.0049133846,0.002540558,0.0018802866,0.0019246596,0.001551994,0.0020688598,0.0028782215,0.0019503774,0.0030415955,0.0019028645,0.0015592456,0.0013948279,0.0025697367,0.0027486805,0.002318339,0.0031472854,0.0032689597,0.0024015529,0.0032808122,0.0014062545,0.0019108258,0.003144335,0.0036827896,0.0007752791,0.0015326274,0.0028959543,0.002459191,0.0019832235,0.001977782,0.0021805258,0.0032369324,0.0028872786,0.0027390716,0.0018217273,0.002436935,0.001265086,0.0018201304,0.002136466,0.00074556767,0.0009469468,0.0035752214,0.0013808863,0.0010843135,0.0016536756,0.0017730118,0.0013448576,0.000952458,0.0011172135,0.0019803732,0.0019336406,0.001911092,0.000915608,0.001787072,0.0012700924,0.0016904561,0.0014911708,0.0016760625,0.003186484,0.001114374,0.0017174814,0.0013876387,0.0018646107,0.0014963798,0.0008975527,0.00094525784,0.0009388526,0.0010061986
NEFH,0.0015310697,0.0016379178,0.0022307858,0.0016375835,0.0024216922,0.002219924,0.0027089627,0.0021027501,0.0023021416,0.002588965,0.0019033169,0.0025349704,0.0016709573,0.0019554128,0.0021520858,0.0018608556,0.0022040887,0.0012194106,0.0034086846,0.002015763,0.002103738,0.002351611,0.0019053062,0.002305565,0.0017617927,0.0016265048,0.0017998618,0.001822659,0.0028862564,0.0024569128,0.0025519957,0.0017125505,0.0027720418,0.0020928727,0.0025616824,0.0013775949,0.003404005,0.0011706061,0.0027489054,0.0022351216,0.0016059419,0.0026898198,0.0015518626,0.0054054405,0.0027777604,0.0019685251,0.002381122,0.0014288762,0.0019782796,0.0028088612,0.0038407117,0.0022406522,0.0015912084,0.0026006685,0.0033506812,0.0015149189,0.0016372126,0.0030048448,0.0015860883,0.001607488,0.0016606724,0.0021335478,0.0017217523,0.0013793026,0.001723026,0.0020439294,0.0017074281,0.0018753227,0.0014629507,0.00197743,0.0020742672,0.0024207297,0.0020802072,0.0019503098,0.0013795716,0.0009007182,0.001335091,0.0017539269,0.0006962508,0.0019915889,0.0017275327,0.0017613574,0.0017733218,0.0012956286,0.0023552086,0.0017158831,0.0027239467,0.0015895809,0.0013060718,0.003685431,0.002341987,0.0017468539,0.002250016,0.0017965416,0.0017643122,0.0017460678,0.00133091,0.0018701605,0.0015388882,0.0015288,0.0014587308,0.0017648397,0.0010202874,0.0019783645,0.0015319046,0.0016162778,0.0013869252,0.0014091108,0.0021242027,0.0019908294,0.0015588274
NEK9,0.002113242,0.0022857634,0.002287085,0.0021824306,0.002225692,0.0020285517,0.0019952895,0.0018769179,0.0019061078,0.0024343198,0.0018764077,0.001991231,0.0022030429,0.0019499034,0.002087089,0.001615129,0.0018141295,0.0018395041,0.0022875061,0.002110889,0.0020960027,0.0020111708,0.0018689337,0.0024821293,0.0022748944,0.0021408456,0.0019528233,0.0021701895,0.0023972627,0.0021138224,0.0021172825,0.0019744167,0.0020595654,0.0019148843,0.002121088,0.002009865,0.0019896345,0.0020640919,0.002323201,0.002372465,0.0022403027,0.002417971,0.002032349,0.0021709367,0.0024064754,0.0022466548,0.0023284424,0.0021770075,0.0020877537,0.002213056,0.0018812133,0.002169815,0.0018761052,0.0021014146,0.0023738777,0.0018320075,0.0020435278,0.002013704,0.0021272441,0.00252537,0.0019496691,0.002170978,0.0023156956,0.002083817,0.0024550532,0.0023787387,0.0025585792,0.0021636244,0.002077743,0.0022089486,0.0022049958,0.002430701,0.0024851349,0.002492545,0.0019859776,0.0020610648,0.0021598616,0.0018397601,0.0018508646,0.0017594518,0.0019306631,0.001985976,0.0015250286,0.0014563934,0.0018502381,0.0016557851,0.0015817597,0.0019408368,0.0016308265,0.0018304149,0.0013351177,0.0015328368,0.0015692902,0.0017539937,0.0017800304,0.0013598325,0.0017215766,0.0016275389,0.0019224321,0.0018429967,0.0018612053,0.0019816244,0.0017510805,0.0016804681,0.001822658,0.0015401928,0.0020135657,0.0016367427,0.0014775926,0.0015990593,0.0018217318
NEU3,0.0024869062,0.002199823,0.002384142,0.001951513,0.002479546,0.0021588015,0.0024211025,0.0020557353,0.0022593408,0.0026006093,0.0018878056,0.0021510147,0.0021322716,0.0018183388,0.0024897156,0.0020557411,0.0025544201,0.00197654,0.002410208,0.002189782,0.0022261888,0.0021536853,0.0018018396,0.0023209024,0.0011544459,0.0016524977,0.0016701297,0.0018458465,0.0021870877,0.002068319,0.0016567218,0.0016722336,0.0023237397,0.0019898133,0.0027288587,0.0026318165,0.002057467,0.0026631444,0.0022756304,0.0028619473,0.0026454502,0.0021507626,0.0021966952,0.002786866,0.0021990195,0.0019823997,0.0018181395,0.0019313246,0.0017921466,0.0020907884,0.0020947065,0.0025212122,0.0017692803,0.0025012796,0.0022232272,0.0016050504,0.0017107537,0.0020399492,0.0023040627,0.0020245665,0.0016742697,0.0019440493,0.0025879515,0.0022987535,0.0021253852,0.0020734754,0.0023653042,0.0020945105,0.001967273,0.0024156044,0.0018931782,0.0024690335,0.002161556,0.0015668292,0.0019498294,0.002120152,0.0016243047,0.0021405192,0.001553797,0.001843229,0.0018974929,0.0016260312,0.0016679317,0.0011608703,0.0019985538,0.001399289,0.0015451907,0.0019850407,0.0015493224,0.0016862253,0.0017941559,0.0017660691,0.0016337486,0.0019179787,0.0019702392,0.0012632363,0.0015725009,0.0018027694,0.0019671076,0.0017639633,0.00164536,0.0021016656,0.0015309977,0.0017539555,0.002169658,0.001810376,0.0015859562,0.0018895959,0.0019314572,0.0015056598,0.0017279291
NEURL1,0.0010852757,0.00250832,0.002891172,0.0016968207,0.001967438,0.0061152135,0.0015949507,0.0017905138,0.0024038386,0.0020881523,0.00070118264,0.0022965297,0.0012513194,0.0012417095,0.0020060511,0.002467859,0.0018079245,0.0018909087,0.0036618768,0.001613767,0.0027235863,0.0013517867,0.0015233154,0.0013724797,0.0028235784,0.0011906141,0.0016275488,0.001422407,0.0016317777,0.0031122433,0.0009030097,0.0010987632,0.0030415955,0.0010195008,0.0026540246,0.0013360148,0.0022628151,0.002535915,0.002359339,0.0016540416,0.002465255,0.0017680359,0.002491583,0.007414696,0.0025453307,0.0023028022,0.0013286226,0.0014660063,0.0012220029,0.002977837,0.0056637935,0.0014731595,0.0026126236,0.002412904,0.003898207,0.0027416693,0.0014673002,0.0022584167,0.002743977,0.001305168,0.0013191131,0.0017216395,0.0023865697,0.00089043577,0.00077823293,0.0014835983,0.0018655846,0.0017233249,0.0014145109,0.0025373863,0.0042273058,0.0017334075,0.0016129083,0.0010115323,0.0026184432,0.0028014719,0.0011561087,0.002901223,0.0010941351,0.0025170206,0.0012862183,0.0013500679,0.0020966073,0.0016263726,0.0010521421,0.0020605817,0.0014526888,0.0013031061,0.0020242948,0.0022113437,0.0020286508,0.0016277815,0.0028892534,0.001419048,0.0037832947,0.0010090974,0.0011877245,0.0027175643,0.0009020371,0.0017266792,0.0013997057,0.0016234779,0.00090039644,0.001815435,0.0013902164,0.0014025692,0.0015142888,0.0016452379,0.0016667456,0.001869633,0.0014219038
NEURL1B,0.0034248468,0.0023823406,0.0021999832,0.0013377274,0.0020599526,0.0031583225,0.002137024,0.0013893506,0.0024233176,0.001551529,0.0020989145,0.0023131487,0.0027554117,0.0018379288,0.0024272704,0.0023221767,0.0018932325,0.001339822,0.0026519485,0.0034868696,0.003191807,0.0017606177,0.0012071779,0.0018939269,0.0017484874,0.001991837,0.001973233,0.0012692913,0.0023180733,0.0018285925,0.0018122899,0.0011543892,0.0015492883,0.0018568008,0.0018660192,0.0020936118,0.0024277046,0.001418562,0.0027983296,0.0028066682,0.0018529092,0.002131122,0.011174728,0.0023900084,0.0016987877,0.0011663612,0.0011735056,0.0020299866,0.0017346274,0.003066491,0.0018445557,0.0010246944,0.0027935607,0.0019415267,0.0015403442,0.0008739662,0.00171366,0.0025286768,0.0018959226,0.0013544083,0.0016787897,0.0015226172,0.0017887708,0.0013578421,0.0023083668,0.0016965145,0.002079429,0.001556372,0.0026085754,0.0020451862,0.0015605203,0.001814911,0.0019457204,0.0017821429,0.0020780065,0.0021964214,0.0023099072,0.0018570806,0.0019520638,0.0014325657,0.0018403105,0.0020105112,0.0010502192,0.0011769661,0.0020723436,0.0011465538,0.0019830917,0.0023367,0.0012210124,0.001989427,0.0020239642,0.0015072321,0.0028180138,0.0010498661,0.0022767351,0.0016632655,0.0024652206,0.0019391477,0.0014884418,0.0017800315,0.0015360885,0.0025915983,0.0014810619,0.0018174492,0.0015346294,0.0022246756,0.001299223,0.0018985906,0.002579226,0.0013569975,0.0016646406
NFASC,0.002272337,0.0020488426,0.0023651617,0.0026574067,0.0020326902,0.001941668,0.0016027871,0.0011923796,0.0014930702,0.0028669501,0.0026081,0.0018684499,0.002220342,0.004266117,0.0021372156,0.002093391,0.002228506,0.0018862282,0.0017517755,0.0023865404,0.0018062032,0.0019727633,0.0017134009,0.0016526283,0.0016657864,0.001934267,0.0030084746,0.0011666798,0.0025668887,0.001923082,0.002246923,0.0019573409,0.002115219,0.0021035245,0.0018739622,0.001886444,0.0025140932,0.0011657438,0.0020030197,0.0019044332,0.0017057259,0.0017140759,0.0023904617,0.0022751964,0.0022084168,0.0021681634,0.0023430067,0.0017327722,0.00209873,0.002006264,0.0022036347,0.0011996458,0.0021981292,0.0025001264,0.0023565376,0.0026458679,0.002427708,0.001810183,0.0020600164,0.0028397401,0.0020050902,0.0025351965,0.0016981518,0.0018609047,0.0016964902,0.001938129,0.0023143864,0.001998259,0.002019344,0.0011922466,0.0026983498,0.0021365623,0.0017990749,0.0018701851,0.0018348541,0.002317922,0.0020070148,0.0011793041,0.0015727108,0.002016232,0.0012215021,0.0017240141,0.001158805,0.0020446314,0.002402063,0.0019149237,0.001991796,0.0015801443,0.0015407208,0.001175426,0.0021069997,0.0015124488,0.0022944734,0.0018650859,0.0019878403,0.0017974157,0.0019860717,0.0020291824,0.0023684518,0.0018515005,0.0021089092,0.0020701154,0.0020513765,0.002104964,0.0017624891,0.0022420736,0.0015422498,0.0018829005,0.002319785,0.00217459,0.0019940787
NFAT5,0.0038496184,0.0034455336,0.002962572,0.0017439681,0.0019466301,0.0029693632,0.0018525091,0.001277625,0.0016230304,0.0022147119,0.0017678031,0.0027370038,0.001541351,0.00273021,0.0020980733,0.0017257078,0.0023409494,0.0041015605,0.0024759495,0.0019237859,0.0019367659,0.002242319,0.0011780252,0.0030847266,0.0026654135,0.0028695262,0.001539892,0.0025379257,0.0016431978,0.0019440643,0.0016677044,0.0011923627,0.0016794031,0.00314286,0.0024855407,0.0013135494,0.001888373,0.0011030708,0.0020869537,0.0019889863,0.0013446261,0.002130621,0.0025687702,0.0022879713,0.0025052142,0.0021445958,0.002186965,0.0030495129,0.0020071093,0.0016976946,0.0016128282,0.0030752306,0.0027302804,0.001217212,0.0017356272,0.0022745738,0.0022006268,0.0030224875,0.0040494986,0.004008352,0.0025639439,0.0021345709,0.0018748483,0.0027347754,0.0019884722,0.0034749692,0.0047538527,0.0013254813,0.0021786238,0.0025712631,0.0024187306,0.0018479428,0.0024046525,0.0019978413,0.0019054612,0.001958208,0.0027071915,0.0020712956,0.00278524,0.0010513578,0.0010698887,0.0024015952,0.0014120444,0.0005528812,0.0012369204,0.0019210654,0.00051670265,0.0012650569,0.0016200352,0.000830555,0.0013785204,0.0014419241,0.0009435146,0.0029963593,0.0010959929,0.00077931647,0.0011795464,0.0019412074,0.0016562024,0.0018097823,0.0010105814,0.0017707407,0.0011086678,0.0007593335,0.0019391351,0.0005344234,0.0018628804,0.0011018007,0.0012341538,0.0009961586,0.0009985592
NFATC3,0.0022208504,0.0018808788,0.0019594096,0.0017354788,0.0020140894,0.0021515551,0.0018589925,0.0017843639,0.0021408976,0.0023664287,0.0019178991,0.0021191626,0.0021938276,0.0025564877,0.0019548181,0.0016703854,0.002086656,0.0031523914,0.001704239,0.0019360146,0.0015740604,0.002045666,0.0015686867,0.0026007097,0.0026293064,0.0018544471,0.0016934134,0.0020198848,0.0018904025,0.0020679943,0.0021576888,0.0021038442,0.0021935934,0.0022969837,0.002200491,0.0019827674,0.0017891998,0.0017021485,0.0023747508,0.0023554526,0.0022880614,0.002824883,0.002380056,0.002523205,0.0019090305,0.002231004,0.0024695667,0.0022463263,0.0017566646,0.001937936,0.0021101118,0.0018018078,0.0017865568,0.0019255267,0.0020982276,0.0010297465,0.0022065325,0.0021342111,0.002347364,0.0025398124,0.0023613947,0.0021726075,0.002620537,0.0020609086,0.0021729204,0.0031562392,0.002705512,0.0018237424,0.0021141663,0.0022531576,0.0022288621,0.0016356248,0.002505074,0.0021289403,0.0023056527,0.0024385708,0.002232038,0.0023967337,0.0024776228,0.0012139073,0.0019505424,0.0017543928,0.0014797664,0.0011079347,0.002167868,0.0017522308,0.0019208554,0.0020555418,0.0017254286,0.0020737136,0.0011950566,0.0014797581,0.0016264739,0.0022134245,0.0021823572,0.001259468,0.0021242432,0.0017196297,0.0016860169,0.0021162906,0.0015820082,0.0021238583,0.0018127955,0.0013541947,0.0018909255,0.0015189608,0.0017804442,0.0018370454,0.0013126042,0.0012474224,0.0013743112
NFIX,0.0016211354,0.005418529,0.002977976,0.0018389032,0.002444669,0.0018509985,0.001603058,0.0019907036,0.0032975643,0.0023358916,0.0020184058,0.0024708454,0.0020615468,0.0019599763,0.0020326152,0.0022256519,0.0018711288,0.002413065,0.0032412647,0.0024514745,0.0030839005,0.002127669,0.0027789387,0.0018301064,0.0016897413,0.0020546536,0.0014728047,0.0022022622,0.0015705393,0.0036014547,0.0018770016,0.0014726034,0.0021136578,0.0023079005,0.0016961679,0.0017464512,0.002389357,0.0021391867,0.0020060376,0.0026222416,0.0024136037,0.0015439882,0.0019639812,0.0019600156,0.0036822367,0.0016366028,0.0021242974,0.0016268155,0.001983323,0.0014829625,0.0020977992,0.0026053486,0.004076891,0.0014818668,0.0037477612,0.003961521,0.0012790868,0.002239466,0.0019276567,0.0014938054,0.0017099513,0.0019241476,0.0016785499,0.001278968,0.0015774872,0.0016581028,0.0015442416,0.0016007794,0.002287692,0.0017242231,0.0021852595,0.0018173752,0.002542606,0.0014303941,0.0023065428,0.0028242788,0.0021919701,0.003545586,0.001073663,0.0015669293,0.0015269398,0.0019340323,0.0015254916,0.002070573,0.0019279259,0.0010737131,0.0015824075,0.0015495885,0.0013158896,0.0014528723,0.0014306206,0.0015681408,0.0022171782,0.0016840207,0.0013232962,0.0014296261,0.0013444697,0.0017417392,0.0013123066,0.0017236806,0.0013570138,0.0013139008,0.0012855473,0.001450126,0.001748377,0.0013482858,0.0018592587,0.0015042907,0.0026437384,0.0014053506,0.0011264125
NFRKB,0.0019011627,0.0017093901,0.00201304,0.0017530039,0.0021980067,0.0022936116,0.002310988,0.0017674607,0.0015827151,0.002375137,0.0022542076,0.002142349,0.0021930654,0.0022461305,0.0021892749,0.0020023389,0.002162001,0.0022645025,0.002404787,0.0026089258,0.0022014158,0.0023684509,0.001792873,0.0024539137,0.002441693,0.0022047039,0.0021748184,0.0021505023,0.0019770549,0.002068792,0.002202159,0.0021306453,0.0016666055,0.0022124841,0.0021916644,0.0020799118,0.0019135554,0.001532568,0.0020774219,0.0022559452,0.0020847057,0.002428074,0.0021350814,0.0022779275,0.0021621536,0.0023163804,0.0024369564,0.0023484644,0.0022893264,0.0020581286,0.0020724672,0.0024704607,0.002822084,0.0020925696,0.002213544,0.0014704306,0.0019329994,0.0021142096,0.001928845,0.0022309495,0.0029163102,0.0027254464,0.0023874275,0.001986084,0.002107289,0.0023208363,0.0026102178,0.0017888732,0.0019710814,0.0022885296,0.0023263586,0.0020095087,0.0020545023,0.0016672683,0.002381599,0.0021395332,0.0022309897,0.0018728841,0.0016614082,0.0019662806,0.00164098,0.0025143328,0.0016946566,0.001314775,0.0020112898,0.0012255657,0.0020294902,0.0017400138,0.0012986817,0.0014955691,0.0017679664,0.0015267343,0.0017648936,0.001617503,0.0015872043,0.0015758681,0.0014118706,0.001801769,0.0016176527,0.0017855904,0.0015236638,0.0019839525,0.0013668967,0.0013780745,0.0018721824,0.0014375,0.0017678399,0.0017838593,0.0018469733,0.001727799,0.0016040541
NGFR,0.0015054564,0.0027161075,0.0020987778,0.0013883101,0.0021047713,0.0016412482,0.0018269591,0.0022212537,0.0026211904,0.0022103244,0.0011065903,0.0025791603,0.002179844,0.0021348707,0.0014828233,0.0014026845,0.0017106797,0.003055879,0.0013889206,0.0024428898,0.0020561956,0.0017523901,0.0016175113,0.0014760594,0.0018664675,0.0023687927,0.0015634143,0.0016253279,0.0033373234,0.004774973,0.002315598,0.001970642,0.0017797478,0.0018842772,0.0013036177,0.001883122,0.0024759679,0.0017875929,0.002226644,0.0012620206,0.0017150576,0.0024034916,0.0026674229,0.0020885135,0.0032498373,0.0024082307,0.0023613316,0.0017629833,0.0018372783,0.0021174208,0.0022389889,0.0021056805,0.0013900774,0.0023314862,0.003258681,0.0026133019,0.001826926,0.0029022999,0.0017262225,0.0017247581,0.0009533847,0.0014326229,0.0016839005,0.0016629283,0.0014771741,0.0018445818,0.0011432179,0.0019143937,0.0014435955,0.001281452,0.0013831125,0.0015063863,0.0019532517,0.0015313033,0.0010360564,0.0022967053,0.0014888386,0.00308281,0.0014803254,0.0018250844,0.001661614,0.0028193814,0.0017426076,0.0020773436,0.0024409136,0.0018149073,0.0024187528,0.0029622675,0.0012974299,0.0028411746,0.0016790057,0.0017809857,0.0036459176,0.0019743883,0.0018396926,0.0010552563,0.0022046254,0.0020733594,0.0013120628,0.0023041589,0.0014475734,0.0036192166,0.0018541454,0.002056562,0.0017301755,0.0028892388,0.0028531773,0.0020439068,0.0014473374,0.0015243489,0.0017736733
